24th Annual Network and Distributed System Security Symposium, NDSS 2017	2
17th AIAA Aviation Technology, Integration, and Operations Conference, 2017	2
AAAI Workshop - Technical Report	2
ISARC 2017 - Proceedings of the 34th International Symposium on Automation and Robotics in Construction	2
Journal of the American Medical Informatics Association	2
Oncotarget	2
Sea Technology	2
Biodiversity Data Journal	2
Proceedings of the 2017 International Technical Meeting of The Institute of Navigation, ITM 2017	2
AIAA SciTech Forum - 55th AIAA Aerospace Sciences Meeting	2
58th AIAA/ASCE/AHS/ASC Structures, Structural Dynamics, and Materials Conference, 2017	2
Journal of Clinical and Diagnostic Research	2
ACM/IEEE International Conference on Human-Robot Interaction	2
2017 IEEE International Conference on Consumer Electronics, ICCE 2017	2
Proceedings - 2016 15th International Conference on Ubiquitous Computing and Communications and 2016 8th International Symposium on Cyberspace and Security, IUCC-CSS 2016	2
Proceedings of 2016 IEEE Advanced Information Management, Communicates, Electronic and Automation Control Conference, IMCEC 2016	2
2016 Annual Connecticut Conference on Industrial Electronics, Technology and Automation, CT-IETA 2016	2
SAE International Journal of Passenger Cars - Electronic and Electrical Systems	2
Neuro-Ophthalmology	2
Microwave Journal	2
CPSS 2017 - Proceedings of the 3rd ACM Workshop on Cyber-Physical System Security, co-located with ASIA CCS 2017	2
Proceedings - 2017 1st International Workshop on Safe Control of Connected and Autonomous Vehicles, SCAV 2017 (part of CPS Week)	2
Food Analytical Methods	2
Environments - MDPI	2
2017 IEEE Globecom Workshops, GC Wkshps 2017 - Proceedings	2
Proceedings of the 29th Chinese Control and Decision Conference, CCDC 2017	2
2017 13th International Wireless Communications and Mobile Computing Conference, IWCMC 2017	2
Proceedings - 2017 IEEE International Conference on Internet of Things, IEEE Green Computing and Communications, IEEE Cyber, Physical and Social Computing, IEEE Smart Data, iThings-GreenCom-CPSCom-SmartData 2017	2
Proceedings of the 2017 IEEE 2nd Information Technology, Networking, Electronic and Automation Control Conference, ITNEC 2017	2
Solutions for Cyber-Physical Systems Ubiquity	2
Autonomous Agents and Multi-Agent Systems	2
2017 IEEE Long Island Systems, Applications and Technology Conference, LISAT 2017	2
2017 IEEE International Conference on Mechatronics and Automation, ICMA 2017	2
Proceedings - 2017 2nd International Conference on Recent Trends and Challenges in Computational Models, ICRTCCM 2017	2
1st Annual IEEE Conference on Control Technology and Applications, CCTA 2017	2
IEEE Geoscience and Remote Sensing Magazine	2
Tydskrif vir Geesteswetenskappe	2
Proceedings - 47th Annual IEEE/IFIP International Conference on Dependable Systems and Networks, DSN 2017	2
Digital Marketplaces Unleashed	2
RTCSA 2017 - 23rd IEEE International Conference on Embedded and Real-Time Computing Systems and Applications	2
Proceedings - 16th IEEE International Conference on Trust, Security and Privacy in Computing and Communications, 11th IEEE International Conference on Big Data Science and Engineering and 14th IEEE International Conference on Embedded Software and Systems, Trustcom/BigDataSE/ICESS 2017	2
2017 European Conference on Mobile Robots, ECMR 2017	2
Universal Journal of Mechanical Engineering	2
2017 IEEE Conference on Computer Communications Workshops, INFOCOM WKSHPS 2017	2
CarSys 2017 - Proceedings of the 2nd ACM International Workshop on Smart, Autonomous, and Connected Vehicular Systems and Services, co-located with MobiCom 2017	2
ICAC 2017 - 2017 23rd IEEE International Conference on Automation and Computing: Addressing Global Challenges through Automation and Computing	2
International Journal of Robotics and Automation	2
Annals of Biomedical Engineering	2
Proceedings - 25th International Conference on Systems Engineering, ICSEng 2017	2
Journal of the Korean Society of Surveying, Geodesy, Photogrammetry and Cartography	2
Journal of Advanced Computational Intelligence and Intelligent Informatics	2
IFMBE Proceedings	2
Journal of Machine and Computing	2
International Journal of Neutrosophic Science	2
Proceedings of International Conference on Visual Analytics and Data Visualization, ICVADV 2025	2
Sustainable Civil Infrastructures	2
Proceedings - 2025 IEEE Winter Conference on Applications of Computer Vision, WACV 2025	2
INMATEH - Agricultural Engineering	2
Artificial Intelligence for Cyber Security and Industry 4.0	2
2025 IEEE Underwater Technology, UT 2025	2
2025 International Conference on Pervasive Computational Technologies, ICPCT 2025	2
2025 IEEE International Students' Conference on Electrical, Electronics and Computer Science, SCEECS 2025	2
2025 IEEE International Conference on Mechatronics, ICM 2025	2
2025 1st International Conference on AIML-Applications for Engineering and Technology, ICAET 2025	2
Proceedings of the 28th Conference on Innovation in Clouds, Internet and Networks, ICIN 2025	2
A Research Agenda for Cybersecurity Law and Policy	2
Advances in Artificial Intelligence and Machine Learning	2
WUWNET 2024 - Proceedings of the 18th ACM International Conference on Underwater Networks and Systems	2
6th International Conference on Mobile Computing and Sustainable Informatics, ICMCSI 2025 - Proceedings	2
Journal of Discrete Mathematical Sciences and Cryptography	2
Jundishapur Journal of Microbiology	2
Systems and Control Letters	2
Machine Learning and Robotics in Urban Planning and Management	2
BIO Web of Conferences	2
Journal of Medical Virology	2
Journal of Dynamic Systems, Measurement and Control 	2
Bulletin of Geological Science and Technology	2
Journal of Glaciology and Geocryology	2
Proceedings of the 4th Asia-Pacific Artificial Intelligence and Big Data Forum, AIBDF 2024	2
Emerging Trends in Computer Science and Its Application	2
Analytica Chimica Acta	2
Chinese Journal of Experimental Traditional Medical Formulae	2
Digital Applications in Archaeology and Cultural Heritage	2
eClinicalMedicine	2
Evolving Systems	2
Italian Journal of Pediatrics	2
Communications in Transportation Research	2
BMC Microbiology	2
Global Journal of Environmental Science and Management	2
Molecular Biology Reports	2
Nature Communications 	2
Journal of Visual Communication and Image Representation	2
Proceedings of 2024 IEEE 4th International Conference on Information Technology, Big Data and Artificial Intelligence, ICIBA 2024	2
2024 8th International Conference on Electrical, Mechanical and Computer Engineering, ICEMCE 2024	2
2024 17th International Conference on Security of Information and Networks, SIN 2024	2
Proceedings of the 2024 8th International Conference on Information, Control, and Communication Technologies, ICCT 2024	2
2024 International Conference on Intelligent Robotics and Automatic Control, IRAC 2024	2
2024 IEEE 7th International Conference on Automation, Electronics and Electrical Engineering, AUTEEE 2024	2
2024 2nd DMIHER International Conference on Artificial Intelligence in Healthcare, Education and Industry, IDICAIEI 2024	2
2024 2nd International Conference on Federated Learning Technologies and Applications, FLTA 2024	2
Computer and Information Security Handbook, Fourth Edition: Volumes 1-2	2
EMNLP 2024 - 2024 Conference on Empirical Methods in Natural Language Processing, Proceedings of the Conference	2
45th Asian Conference on Remote Sensing, ACRS 2024	2
International Conference on Signal Processing Proceedings, ICSP	2
2024 IEEE 13th International Conference on Cloud Networking, CloudNet 2024	2
Proceedings of 2024 IEEE 6th International Conference on Civil Aviation Safety and Information Technology, ICCASIT 2024	2
Proceedings of the 5th International Conference on Data Intelligence and Cognitive Informatics, ICDICI 2024	2
Proceedings - 2024 IEEE International Conference on Smart Internet of Things, SmartIoT 2024	2
2024 6th International Conference on Communications, Signal Processing, and their Applications, ICCSPA 2024	2
2024 International Conference on Decision Aid Sciences and Applications, DASA 2024	2
Proceedings - 2024 IEEE 10th International Conference on Collaboration and Internet Computing, CIC 2024	2
2024 7th International Conference on Robotics, Control and Automation Engineering, RCAE 2024	2
2024 International Conference on Innovation and Intelligence for Informatics, Computing, and Technologies, 3ICT 2024	2
Archives of Transport	2
2024 21st Annual International Conference on Privacy, Security and Trust, PST 2024	2
IEEE Ultrasonics, Ferroelectrics, and Frequency Control Joint Symposium, UFFC-JS 2024 - Proceedings	2
2024 3rd International Conference for Advancement in Technology, ICONAT 2024	2
4th International Conference on Sustainable Expert Systems, ICSES 2024 - Proceedings	2
2024 IEEE International Conference on Signal Processing, Communications and Computing, ICSPCC 2024	2
2024 8th International Conference on Computing, Communication, Control and Automation, ICCUBEA 2024	2
1st International Conference on Emerging Technologies for Dependable Internet of Things, ICETI 2024	2
2024 IEEE Conference on Computing Applications and Systems, COMPAS 2024	2
2024 IEEE International Workshop on Metrology for the Sea, MetroSea 2024 - Proceedings	2
Sustainable Mobility: Policies, Challenges and Advancements	2
4th International Conference on Digital Futures and Transformative Technologies, ICoDT2 2024	2
6th International Conference on Intelligent Computing in Data Sciences, ICDS 2024	2
International Joint Conference on Computational Intelligence	2
ETCM 2024 - 8th Ecuador Technical Chapters Meeting	2
2024 IEEE 15th Annual Ubiquitous Computing, Electronics and Mobile Communication Conference, UEMCON 2024	2
IEEE Information Technology, Networking, Electronic and Automation Control Conference, ITNEC	2
2024 IEEE 7th International Symposium on Telecommunication Technologies: Exploring Future Frontiers in Telecommunication and Vehicular Technologies, ISTT 2024	2
2024 International Symposium on Networks, Computers and Communications, ISNCC 2024	2
Frontiers in Communication	2
2024 International Conference on Advances in Computing Research on Science Engineering and Technology, ACROSET 2024	2
2024 IEEE International Conference on Smart Mobility, SM 2024	2
2024 1st International Conference on Advanced Computing and Emerging Technologies, ACET 2024	2
Proceedings of the International Conference on Multimedia Information Processing and Retrieval, MIPR	2
2024 IEEE 4th International Conference on Sustainable Energy and Future Electric Transportation, SEFET 2024	2
Fractals	2
2024 IEEE 2nd International Conference on Sensors, Electronics and Computer Engineering, ICSECE 2024	2
Proceedings - 2024 IEEE 24th International Conference on Software Quality, Reliability and Security Companion, QRS-C 2024	2
2024 6th International Conference on Data-Driven Optimization of Complex Systems, DOCS 2024	2
RusAutoCon - Proceedings of the International Russian Automation Conference	2
18th International Conference on INnovations in Intelligent SysTems and Applications, INISTA 2024	2
1st International Conference on Pioneering Developments in Computer Science and Digital Technologies, IC2SDT 2024 - Proceedings	2
International Conference on Ubiquitous Communication 2024, Ucom 2024	2
International Conference on Communications in China, ICCC Workshops 2024	2
2024 2nd World Conference on Communication and Computing, WCONF 2024	2
2024 4th IEEE International Conference on Software Engineering and Artificial Intelligence, SEAI 2024	2
2024 9th International Conference on Signal and Image Processing, ICSIP 2024	2
2024 IEEE VTS Asia Pacific Wireless Communications Symposium, APWCS 2024	2
11th IEEE International Conference on Consumer Electronics - Taiwan, ICCE-Taiwan 2024	2
Proceedings of CONECCT 2024 - 10th IEEE International Conference on Electronics, Computing and Communication Technologies	2
2024 IEEE 19th Conference on Industrial Electronics and Applications, ICIEA 2024	2
2024 14th International Conference on Pattern Recognition Systems, ICPRS 2024	2
RILEM Bookseries	2
Journal of Information Processing	2
2024 International Conference on Fuzzy Theory and Its Applications, iFUZZY 2024	2
Proceedings of InC4 2024 - 2024 IEEE International Conference on Contemporary Computing and Communications	2
2024 6th International Conference on Communications, Information System and Computer Engineering, CISCE 2024	2
Proceedings - 2024 54th Annual IEEE/IFIP International Conference on Dependable Systems and Networks, DSN 2024	2
Smart Mobility and Intelligent Transportation Systems for Commercial and Hazardous Vehicles	2
IEEE Conference on Computatonal Intelligence and Games, CIG	2
2024 IEEE Sensors Applications Symposium, SAS 2024 - Proceedings	2
International Conference on Science, Engineering and Business for Driving Sustainable Development Goals, SEB4SDG 2024	2
2024 Silicon Valley Cybersecurity Conference, SVCC 2024	2
2024 International Conference on Intelligent Systems and Computer Vision, ISCV 2024	2
2024 IFIP Networking Conference, IFIP Networking 2024	2
2024 IEEE International Mediterranean Conference on Communications and Networking, MeditCom 2024	2
2024 4th International Conference on Intelligent Technologies, CONIT 2024	2
Proceedings of the 8th International Symposium on Reliability Engineering and Risk Management, ISRERM 2022	2
Proceedings - 2024 IEEE World Forum on Public Safety Technology, WFPST 2024	2
International Conference on Advancements in Power, Communication and Intelligent Systems, APCI 2024	2
Proceedings of the 35th Irish Systems and Signals Conference, ISSC 2024	2
2024 International Conference on Knowledge Engineering and Communication Systems, ICKECS 2024	2
2024 International Conference on Circuit, Systems and Communication, ICCSC 2024	2
Proceedings of International Conference on Communication, Computer Sciences and Engineering, IC3SE 2024	2
EAI Endorsed Transactions on Internet of Things	2
2024 5th International Conference on Computer Vision, Image and Deep Learning, CVIDL 2024	2
2024 IEEE Transportation Electrification Conference and Expo, ITEC 2024	2
2024 IEEE 4th International Conference on Electronic Technology, Communication and Information, ICETCI 2024	2
Journal of Environmental Protection and Ecology	2
2024 3rd International Conference on Image Processing and Media Computing, ICIPMC 2024	2
2024 13th Mediterranean Conference on Embedded Computing, MECO 2024	2
2024 Joint European Conference on Networks and Communications and 6G Summit, EuCNC/6G Summit 2024	2
2024 International Conference on Intelligent Systems for Cybersecurity, ISCS 2024	2
2024 IEEE Joint International Symposium on Electromagnetic Compatibility, Signal and Power Integrity: EMC Japan/Asia Pacific International Symposium on Electromagnetic Compatibility, EMC Japan/APEMC Okinawa 2024 - Proceedings	2
2024 International Conference on Computing, Networking and Communications, ICNC 2024	2
2024 32nd Mediterranean Conference on Control and Automation, MED 2024	2
International Conference on Smart Systems for Applications in Electrical Sciences, ICSSES 2024	2
2024 3rd International Conference on Artificial Intelligence for Internet of Things, AIIoT 2024	2
2024 International Conference on Smart Applications, Communications and Networking, SmartNets 2024	2
Proceedings of 2024 International Conference on Science, Technology, Engineering and Management, ICSTEM 2024	2
2024 IEEE 9th International Conference for Convergence in Technology, I2CT 2024	2
2024 IEEE Conference on Technologies for Sustainability, SusTech 2024	2
2024 International Conference on Communication, Computing and Internet of Things, IC3IoT 2024 - Proceedings	2
3rd IEEE International Conference on Distributed Computing and Electrical Circuits and Electronics, ICDCECE 2024	2
ICEENG 2024 - 14th IEEE International Conference on Electrical Engineering	2
2024 7th World Conference on Computing and Communication Technologies, WCCCT 2024	2
PAIS 2024 - Proceedings: 6th International Conference on Pattern Analysis and Intelligent Systems	2
Proceedings - 2nd International Conference on Advancement in Computation and Computer Technologies, InCACCT 2024	2
12th International Symposium on Digital Forensics and Security, ISDFS 2024	2
Emerging Trends for Securing Cyber Physical Systems and the Internet of Things	2
2024 11th International Conference on Reliability, Infocom Technologies and Optimization (Trends and Future Directions), ICRITO 2024	2
2024 IEEE International Conference on Interdisciplinary Approaches in Technology and Management for Social Innovation, IATMSI 2024	2
Blockchain and Digital Twin Enabled IoT Networks: Privacy and Security Perspectives	2
2nd International Conference on Integrated Circuits and Communication Systems, ICICACS 2024	2
Advances in Aerial Sensing and Imaging	2
2024 International Conference on Optimization Computing and Wireless Communication, ICOCWC 2024	2
2024 2nd International Conference on Disruptive Technologies, ICDT 2024	2
2nd International Conference on Unmanned Vehicle Systems-Oman, UVS 2024	2
European Review for Medical and Pharmacological Sciences	2
Geo-Spatial Information Science	2
Advances in Industrial Control	2
Cybernetics and Systems	2
Journal of Computing and Information Science in Engineering	2
International Journal of Impact Engineering	2
2024 IEEE International Workshop on Metrology for Agriculture and Forestry, MetroAgriFor 2024 - Proceedings	2
2024 8th International Conference on System Reliability and Safety, ICSRS 2024	2
2024 9th International Conference on Control, Robotics and Cybernetics, CRC 2024	2
Proceedings - 6th International Conference on Informatics, Multimedia, Cyber and Information System, ICIMCIS 2024	2
2nd IEEE International Conference on IoT, Communication and Automation Technology, ICICAT 2024	2
IEEE International Conference on Signal Processing, Information, Communication and Systems, SPICSCON 2024 - Proceedings	2
2024 Cyber Research Conference - Ireland, Cyber-RCI 2024	2
2024 International Conference on Computer and Applications, ICCA 2024	2
2024 IEEE 17th International Scientific Conference on Informatics, INFORMATICS 2024 - Proceedings	2
IEEE International Conference on Robotics and Biomimetics, ROBIO	2
2024 2nd International Conference on Advances in Computation, Communication and Information Technology, ICAICCIT 2024	2
2024 IEEE International Conference on Intelligent Signal Processing and Effective Communication Technologies, INSPECT 2024	2
Proceedings - 2024 4th International Conference on Soft Computing for Security Applications, ICSCSA 2024	2
2nd International Conference on Emerging Research in Computational Science, ICERCS 2024	2
2024 6th International Conference on Cybernetics and Intelligent System, ICORIS 2024	2
Applications of Machine Learning in UAV Networks	2
2024 International Conference on Artificial Intelligence and Quantum Computation-Based Sensor Applications, ICAIQSA 2024 - Proceedings	2
2024 2nd International Conference on Artificial Intelligence and Automation Control, AIAC 2024	2
2024 International Conference on System, Computation, Automation and Networking, ICSCAN 2024	2
Proceedings - 2024 IEEE International Symposium on Parallel and Distributed Processing with Applications, ISPA 2024	2
4th IEEE International Conference on Mobile Networks and Wireless Communications, ICMNWC 2024	2
Journal of Systems Science and Complexity	2
Landscape Ecology	2
IET Quantum Communication	2
Array	2
International Journal of Image, Graphics and Signal Processing	2
ACM MobiCom 2024 - Proceedings of the 30th International Conference on Mobile Computing and Networking	2
Analytical Methods	2
ACM Transactions on Multimedia Computing, Communications and Applications	2
International Journal of Mathematical, Engineering and Management Sciences	2
Journal of Instrumentation	2
Advances in Mechanical Engineering	2
Robotic Intelligence and Automation	2
SaT-CPS 2024 - Proceedings of the 2024 ACM Workshop on Secure and Trustworthy Cyber-Physical Systems	2
Multiscale and Multidisciplinary Modeling, Experiments and Design	2
Risk Analysis	2
Indian Journal of Animal Research	2
Urban Air Mobility: Intelligent, Safe and Sustainable Systems for Future Transportation	2
Journal of Geo-Information Science	2
Complex Engineering Systems	2
International Journal of Imaging Systems and Technology	2
Medicina (Lithuania)	2
CPSIoTSec 2024 - Proceedings of the 6th Workshop on CPS and IoT Security and Privacy, Co-Located with: CCS 2024	2
Huanjing Kexue/Environmental Science	2
Trials	2
Proceedings of the National Academy of Sciences of the United States of America	2
Environment Systems and Decisions	2
Promet - Traffic and Transportation	2
2019 ASABE Annual International Meeting	2
AIAA Aviation 2019 Forum	2
European Conference on the Impact of Artificial Intelligence and Robotics, ECIAIR 2019	2
Proceedings of the 26th International Congress on Sound and Vibration, ICSV 2019	2
Open Archives of the 16th International Symposium on Transport Phenomena and Dynamics of Rotating Machinery, ISROMAC 2016	2
ASME 2019 Dynamic Systems and Control Conference, DSCC 2019	2
Proceedings of 2019 IEEE 2nd International Conference on Electronic Information and Communication Technology, ICEICT 2019	2
Computing in Civil Engineering 2019: Smart Cities, Sustainability, and Resilience - Selected Papers from the ASCE International Conference on Computing in Civil Engineering 2019	2
ICPRAM 2019 - Proceedings of the 8th International Conference on Pattern Recognition Applications and Methods	2
Lecture Notes in Geoinformation and Cartography	2
2018 24th National Conference on Communications, NCC 2018	2
Journal of Volcanology and Geothermal Research	2
13th European Conference on Antennas and Propagation, EuCAP 2019	2
Proceedings - 3rd IEEE International Conference on Robotic Computing, IRC 2019	2
1st International Conference on Artificial Intelligence in Information and Communication, ICAIIC 2019	2
2019 6th International Conference on Control, Decision and Information Technologies, CoDIT 2019	2
2019 1st International Conference on Unmanned Vehicle Systems-Oman, UVS 2019	2
2019 IEEE International Conference on Consumer Electronics, ICCE 2019	2
Chaos	2
Proceedings - 15th Annual International Conference on Distributed Computing in Sensor Systems, DCOSS 2019	2
ICMT 2019 - 7th International Conference on Military Technologies, Proceedings	2
3rd International Symposium on Autonomous Systems, ISAS 2019	2
Proceedings - 2019 IEEE/ACM 5th International Workshop on Software Engineering for Smart Cyber-Physical Systems, SEsCPS 2019	2
Advanced Functional Materials	2
2019 International Conference on Engineering and Emerging Technologies, ICEET 2019	2
Progress in Electromagnetics Research Symposium	2
Proceedings - 49th Annual IEEE/IFIP International Conference on Dependable Systems and Networks Workshop, DSN-W 2019	2
Conference Proceedings of 2019 10th International Conference on Dependable Systems, Services and Technologies, DESSERT 2019	2
Proceedings of the 14th IEEE Conference on Industrial Electronics and Applications, ICIEA 2019	2
10th International Conference on Information, Intelligence, Systems and Applications, IISA 2019	2
1st International Conference on Industrial Artificial Intelligence, IAI 2019	2
FUSION 2019 - 22nd International Conference on Information Fusion	2
MobiSys 2019 - Proceedings of the 17th Annual International Conference on Mobile Systems, Applications, and Services	2
2019 IEEE 10th International Conference on Mechanical and Aerospace Engineering, ICMAE 2019	2
Proceedings - 2019 11th International Conference on Intelligent Human-Machine Systems and Cybernetics, IHMSC 2019	2
2019 UK/China Emerging Technologies, UCET 2019	2
Proceedings - 2019 18th IEEE International Conference on Trust, Security and Privacy in Computing and Communications/13th IEEE International Conference on Big Data Science and Engineering, TrustCom/BigDataSE 2019	2
MAGESys 2019 - Proceedings of the 2019 ACM SIGCOMM Workshop on Mobile AirGround Edge Computing, Systems, Networks, and Applications, Part of SIGCOMM 2019	2
2019 International Conference on Indoor Positioning and Indoor Navigation, IPIN 2019	2
Adjunct Proceedings - 11th International ACM Conference on Automotive User Interfaces and Interactive Vehicular Applications, AutomotiveUI 2019	2
Proceedings of the Annual Conference of the Prognostics and Health Management Society, PHM	2
2019 Signal Processing Symposium, SPSympo 2019	2
Proceedings - 2019 International Russian Automation Conference, RusAutoCon 2019	2
Adjunct Proceedings of the 2019 IEEE International Symposium on Mixed and Augmented Reality, ISMAR-Adjunct 2019	2
2019 Symposium on Sensor Data Fusion: Trends, Solutions, Applications, SDF 2019	2
ICTC 2019 - 10th International Conference on ICT Convergence: ICT Convergence Leading the Autonomous Future	2
Proceedings of IEEE 7th International Conference on Computer Science and Network Technology, ICCSNT 2019	2
2019 IEEE Conference on Standards for Communications and Networking, CSCN 2019	2
IEEE Conference on Network Function Virtualization and Software Defined Networks, NFV-SDN 2019 - Proceedings	2
Proceedings - 2019 IEEE 16th International Conference on Mobile Ad Hoc and Smart Systems, MASS 2019	2
Proceedings of the 2nd International Conference on Smart Systems and Inventive Technology, ICSSIT 2019	2
DIVANet 2019 - Proceedings of the 9th ACM Symposium on Design and Analysis of Intelligent Vehicular Networks and Applications	2
Proceedings - 2019 Resilience Week, RWS 2019	2
1st International Informatics and Software Engineering Conference: Innovative Technologies for Digital Transformation, IISEC 2019 - Proceedings	2
2019 IEEE International Symposium on Dynamic Spectrum Access Networks, DySPAN 2019	2
Proceedings - 2019 IEEE International Conference on Big Data, Big Data 2019	2
Proceedings - 2019 International Conference on Intelligent Computing, Automation and Systems, ICICAS 2019	2
2019 19th International Conference on Advanced Robotics, ICAR 2019	2
Proceedings of 2019 IEEE 4th Advanced Information Technology, Electronic and Automation Control Conference, IAEAC 2019	2
Proceedings - 2019 IEEE 1st International Conference on Cognitive Machine Intelligence, CogMI 2019	2
Proceedings - 6th Annual Conference on Computational Science and Computational Intelligence, CSCI 2019	2
Journal of Landscape Ecology	1
Computational Intelligence for Medical Internet of Things (MIoT) Applications: Machine Intelligence Applications for IoT in Healthcare	1
5th International Conference on Information Technology, Applied Mathematics and Statistics, ICITAMS 2023	1
Archives of Thermodynamics	1
Acta of Bioengineering and Biomechanics 	1
Proceedings - 2023 2nd International Conference on Sensing, Measurement, Communication and Internet of Things Technologies, SMC-IoT 2023	1
Proceedings of 2023 IEEE Technology and Engineering Management Conference - Asia Pacific, TEMSCON-ASPAC 2023	1
Remote Sensing of Soil and Land Surface Processes: Monitoring, Mapping, and Modeling	1
Homomorphic Encryption for Financial Cryptography: Recent Inventions and Challenges	1
Proceedings of 2023 20th International Bhurban Conference on Applied Sciences and Technology, IBCAST 2023	1
2nd EAGE/Aqua Foundation Indian Near Surface Geophysics Conference and Exhibition	1
AUVSI XPONENTIAL 2023	1
European Conference on Biomedical Optics, ECBO 2023	1
Progress in Landslide Research and Technology	1
International Journal of Bioinformatics Research and Applications	1
Physicochemical Problems of Mineral Processing 	1
Accelerating Space Commerce, Exploration, and New Discovery Conference, ASCEND 2023	1
Proceedings II of the Conference Student EEICT	1
Advanced Intelligent Pipeline Management Technology	1
Proceedings of the 4th IEEE International Conference on Smart Technologies in Computing, Electrical and Electronics, ICSTCEE 2023	1
The Regulation of Automated and Autonomous Transport	1
2nd International Engineering Conference on Electrical, Energy, and Artificial Intelligence, EICEEAI 2023	1
Proceedings - 2023 7th International Conference on Design Innovation for 3 Cs Compute Communicate Control, ICDI3C 2023	1
2023 6th International Conference on Mechatronics, Robotics and Automation, ICMRA 2023	1
Communication, Computation and Perception Technologies for Internet of Vehicles	1
2023 3rd International Conference on Robotics, Automation and Artificial Intelligence, RAAI 2023	1
Applied Human Rights	1
2023 Applied Mathematics, Computational Science and Mechanics: Current Problems, AMCSM 2023	1
Proceedings - 2023 IEEE International Conference on Paradigm Shift in Information Technologies with Innovative Applications in Global Scenario, ICPSITIAGS 2023	1
84th EAGE Annual Conference and Exhibition	1
2023 1st International Conference on Cognitive Computing and Engineering Education, ICCCEE 2023	1
Integrated Sensing and Communications	1
International Conference for Technological Engineering and its Applications in Sustainable Development, ICTEASD 2023	1
Revista MVZ Cordoba	1
Proceedings - 2023 RIVF International Conference on Computing and Communication Technologies, RIVF 2023	1
Lurralde: Investigacion y Espacio	1
Proceedings - 2023 2nd International Conference on Artificial Intelligence, Human-Computer Interaction and Robotics, AIHCIR 2023	1
2023 International Conference on Advances in Computation, Communication and Information Technology, ICAICCIT 2023	1
SCC 2023 - IEEE 3rd International Conference on Signal, Control and Communication	1
2023 9th International Conference on Mechanical and Electronics Engineering, ICMEE 2023	1
Proceedings - IEEE Congress on Cybermatics: 2023 IEEE International Conferences on Internet of Things, iThings 2023, IEEE Green Computing and Communications, GreenCom 2023, IEEE Cyber, Physical and Social Computing, CPSCom 2023 and IEEE Smart Data, SmartData 2023	1
2023 International Conference on Sustaining Heritage: Innovative and Digital Approaches, ICSH 2023	1
Proceedings of Forum Acusticum	1
62nd Israel Annual Conference on Aerospace Sciences, IACAS 2023	1
3rd IEEE International Conference on ICT in Business Industry and Government, ICTBIG 2023	1
2023 Design and Verification Conference and Exhibition Europe, DVCon Europe 2023 - Proceedings	1
2023 9th International Conference on Control, Instrumentation and Automation, ICCIA 2023	1
Proceedings - 2023 IEEE International Conference on Parallel and Distributed Processing with Applications, Big Data and Cloud Computing, Sustainable Computing and Communications, Social Computing and Networking, ISPA/BDCloud/SocialCom/SustainCom 2023	1
International Conference on Design and Semantics of Form and Movement	1
Proceedings of the 2023 IEEE Asia-Pacific Conference on Computer Science and Data Engineering, CSDE 2023	1
Autonomous VTOL Technical Meeting and Electric VTOL Symposium 2023	1
Proceedings of 2023 IEEE 9th International Women in Engineering (WIE) Conference on Electrical and Computer Engineering, WIECON-ECE 2023	1
Proceedings - 2023 International Conference on Networks, Communications and Intelligent Computing, NCIC 2023	1
IEEE Region 10 Humanitarian Technology Conference, R10-HTC	1
Proceedings of the 2023 IEEE International Symposium on Safety, Security, and Rescue Robotics, SSRR 2023	1
2023 3rd International Conference on Electrical Engineering and Control Science, IC2ECS 2023	1
2023 6th International Conference on Renewable Energy and Power Engineering, REPE 2023	1
International Conference on Artificial Intelligence for Innovations in Healthcare Industries, ICAIIHI 2023	1
2023 Intelligent Computing and Control for Engineering and Business Systems, ICCEBS 2023	1
2023 IEEE 12th International Conference on Cloud Networking, CloudNet 2023	1
Vostok (Oriens)	1
2023 9th International Conference on Big Data and Information Analytics, BigDIA 2023 - Proceedings	1
2023 IEEE 6th International Conference on Information Systems and Computer Aided Education, ICISCAE 2023	1
2023 3rd International Conference on Electronic Information Engineering and Computer, EIECT 2023	1
Proceedings of the 17th IEEE International Conference on Service Operations and Logistics, and Informatics, SOLI 2023	1
3rd IEEE International Conference on Mobile Networks and Wireless Communications, ICMNWC 2023	1
14th International Conference on Information and Knowledge Technology, IKT 2023	1
2023 IEEE 11th International Conference on Systems and Control, ICSC 2023	1
2023 26th International Conference on Computer and Information Technology, ICCIT 2023	1
OCIT 2023 - 21st International Conference on Information Technology, Proceedings	1
2023 IEEE 11th Conference on Systems, Process and Control, ICSPC 2023 - Proceedings	1
ICCM International Conferences on Composite Materials	1
Siberian Journal of Life Sciences and Agriculture	1
2023 2nd International Conference on Advances in Computational Intelligence and Communication, ICACIC 2023	1
2023 3rd International Conference on Emerging Frontiers in Electrical and Electronic Technologies, ICEFEET 2023	1
2023 IEEE Pune Section International Conference, PuneCon 2023	1
Proceedings - 2023 IEEE 9th International Conference on Collaboration and Internet Computing, CIC 2023	1
Lentera Hukum	1
2023 6th International Conference on Electrical Information and Communication Technology, EICT 2023	1
2023 14th International Conference on Mechanical and Aerospace Engineering, ICMAE 2023	1
Proceedings - 2023 International Conference on Artificial Intelligence of Things and Systems, AIoTSys 2023	1
Proceedings - 2023 28th Asia Pacific Conference on Communications, APCC 2023	1
1st International Conference on Emerging Research in Computational Science, ICERCS 2023 - Proceedings	1
2023 14th International Conference on Mobile Computing and Ubiquitous Network, ICMU 2023	1
